year,month,day,player_class,deck_id,match_count,win_rate,archetype,card_list,card_ids
2016,10,11,2,3031911,209,53.59,MALY_DRUID,"['Innervate', 'Innervate', 'Moonfire', 'Moonfire', 'Living Roots', 'Living Roots', 'Raven Idol', 'Raven Idol', 'Wild Growth', 'Wild Growth', 'Wrath', 'Wrath', 'Feral Rage', 'Mulch', 'Fandral Staghelm', 'Mire Keeper', 'Mire Keeper', 'Swipe', 'Swipe', 'Azure Drake', 'Azure Drake', 'Harrison Jones', 'Nourish', 'Nourish', 'Emperor Thaurissan', 'Ragnaros the Firelord', 'Malygos', ""Yogg-Saron, Hope's End"", 'Arcane Giant', 'Arcane Giant']","['EX1_169', 'EX1_169', 'CS2_008', 'CS2_008', 'AT_037', 'AT_037', 'LOE_115', 'LOE_115', 'CS2_013', 'CS2_013', 'EX1_154', 'EX1_154', 'OG_047', 'AT_044', 'OG_044', 'OG_202', 'OG_202', 'CS2_012', 'CS2_012', 'EX1_284', 'EX1_284', 'EX1_558', 'EX1_164', 'EX1_164', 'BRM_028', 'EX1_298', 'EX1_563', 'OG_134', 'KAR_711', 'KAR_711']"
2016,10,11,2,12325386,284,52.82,BEAST_DRUID,"['Innervate', 'Innervate', 'Enchanted Raven', 'Enchanted Raven', 'Living Roots', 'Living Roots', 'Darnassus Aspirant', 'Darnassus Aspirant', 'Druid of the Saber', 'Druid of the Saber', ""Mark of Y'Shaarj"", ""Mark of Y'Shaarj"", 'Druid of the Flame', 'Druid of the Flame', 'Mounted Raptor', 'Mounted Raptor', 'Savage Roar', 'Savage Combatant', 'Savage Combatant', 'Swipe', 'Swipe', 'Wildwalker', 'Wildwalker', 'Druid of the Claw', 'Druid of the Claw', 'Stranglethorn Tiger', 'Stranglethorn Tiger', 'Menagerie Warden', 'Menagerie Warden', 'Ragnaros the Firelord']","['EX1_169', 'EX1_169', 'KAR_300', 'KAR_300', 'AT_037', 'AT_037', 'AT_038', 'AT_038', 'AT_042', 'AT_042', 'OG_048', 'OG_048', 'BRM_010', 'BRM_010', 'LOE_050', 'LOE_050', 'CS2_011', 'AT_039', 'AT_039', 'CS2_012', 'CS2_012', 'AT_040', 'AT_040', 'EX1_165', 'EX1_165', 'EX1_028', 'EX1_028', 'KAR_065', 'KAR_065', 'EX1_298']"
2016,10,11,2,6617777,545,52.66,CURATOR_DRUID,"['Innervate', 'Innervate', 'Enchanted Raven', 'Living Roots', 'Living Roots', 'Raven Idol', 'Darnassus Aspirant', 'Darnassus Aspirant', 'Druid of the Saber', 'Druid of the Saber', ""Mark of Y'Shaarj"", ""Mark of Y'Shaarj"", 'Druid of the Flame', 'Druid of the Flame', 'Mounted Raptor', 'Savage Roar', 'Savage Combatant', 'Savage Combatant', 'Swipe', 'Swipe', 'Azure Drake', 'Azure Drake', 'Druid of the Claw', 'Druid of the Claw', 'Stranglethorn Tiger', 'Stranglethorn Tiger', 'Menagerie Warden', 'Menagerie Warden', 'The Curator', 'Ragnaros the Firelord']","['EX1_169', 'EX1_169', 'KAR_300', 'AT_037', 'AT_037', 'LOE_115', 'AT_038', 'AT_038', 'AT_042', 'AT_042', 'OG_048', 'OG_048', 'BRM_010', 'BRM_010', 'LOE_050', 'CS2_011', 'AT_039', 'AT_039', 'CS2_012', 'CS2_012', 'EX1_284', 'EX1_284', 'EX1_165', 'EX1_165', 'EX1_028', 'EX1_028', 'KAR_065', 'KAR_065', 'KAR_061', 'EX1_298']"
2016,10,11,2,1554024,412,52.43,CURATOR_DRUID,"['Innervate', 'Innervate', 'Enchanted Raven', 'Enchanted Raven', 'Living Roots', 'Living Roots', 'Darnassus Aspirant', 'Darnassus Aspirant', 'Druid of the Saber', 'Druid of the Saber', ""Mark of Y'Shaarj"", ""Mark of Y'Shaarj"", 'Power of the Wild', 'Druid of the Flame', 'Druid of the Flame', 'Savage Roar', 'Savage Combatant', 'Savage Combatant', 'Swipe', 'Swipe', 'Azure Drake', 'Azure Drake', 'Druid of the Claw', 'Druid of the Claw', 'Stranglethorn Tiger', 'Stranglethorn Tiger', 'Menagerie Warden', 'Menagerie Warden', 'The Curator', 'Ragnaros the Firelord']","['EX1_169', 'EX1_169', 'KAR_300', 'KAR_300', 'AT_037', 'AT_037', 'AT_038', 'AT_038', 'AT_042', 'AT_042', 'OG_048', 'OG_048', 'EX1_160', 'BRM_010', 'BRM_010', 'CS2_011', 'AT_039', 'AT_039', 'CS2_012', 'CS2_012', 'EX1_284', 'EX1_284', 'EX1_165', 'EX1_165', 'EX1_028', 'EX1_028', 'KAR_065', 'KAR_065', 'KAR_061', 'EX1_298']"
2016,10,11,2,12641963,326,51.84,MALY_DRUID,"['Innervate', 'Innervate', 'Moonfire', 'Moonfire', 'Living Roots', 'Living Roots', 'Raven Idol', 'Raven Idol', 'Wild Growth', 'Wild Growth', 'Wrath', 'Wrath', 'Feral Rage', 'Mulch', 'Fandral Staghelm', 'Mire Keeper', 'Mire Keeper', 'Swipe', 'Swipe', 'Azure Drake', 'Azure Drake', 'Nourish', 'Nourish', 'Emperor Thaurissan', 'Gadgetzan Auctioneer', 'Ancient of War', 'Ragnaros the Firelord', 'Malygos', 'Arcane Giant', 'Arcane Giant']","['EX1_169', 'EX1_169', 'CS2_008', 'CS2_008', 'AT_037', 'AT_037', 'LOE_115', 'LOE_115', 'CS2_013', 'CS2_013', 'EX1_154', 'EX1_154', 'OG_047', 'AT_044', 'OG_044', 'OG_202', 'OG_202', 'CS2_012', 'CS2_012', 'EX1_284', 'EX1_284', 'EX1_164', 'EX1_164', 'BRM_028', 'EX1_095', 'EX1_178', 'EX1_298', 'EX1_563', 'KAR_711', 'KAR_711']"
2016,10,11,2,9971692,362,50.28,CURATOR_DRUID,"['Innervate', 'Innervate', 'Moonfire', 'Moonfire', 'Living Roots', 'Living Roots', 'Raven Idol', 'Raven Idol', 'Wild Growth', 'Wild Growth', 'Wrath', 'Wrath', 'Feral Rage', 'Mulch', 'Fandral Staghelm', 'Jungle Moonkin', 'Mire Keeper', 'Swipe', 'Swipe', 'Azure Drake', 'Azure Drake', 'Harrison Jones', 'Nourish', 'Nourish', 'Emperor Thaurissan', 'The Curator', 'Malygos', ""Yogg-Saron, Hope's End"", 'Arcane Giant', 'Arcane Giant']","['EX1_169', 'EX1_169', 'CS2_008', 'CS2_008', 'AT_037', 'AT_037', 'LOE_115', 'LOE_115', 'CS2_013', 'CS2_013', 'EX1_154', 'EX1_154', 'OG_047', 'AT_044', 'OG_044', 'LOE_051', 'OG_202', 'CS2_012', 'CS2_012', 'EX1_284', 'EX1_284', 'EX1_558', 'EX1_164', 'EX1_164', 'BRM_028', 'KAR_061', 'EX1_563', 'OG_134', 'KAR_711', 'KAR_711']"
2016,10,11,2,13640351,443,48.31,CURATOR_DRUID,"['Innervate', 'Innervate', 'Living Roots', 'Living Roots', 'Raven Idol', 'Raven Idol', 'Wild Growth', 'Wild Growth', 'Wrath', 'Wrath', 'Feral Rage', 'Feral Rage', 'Barnes', 'Fandral Staghelm', 'Mire Keeper', 'Swipe', 'Swipe', 'Azure Drake', 'Azure Drake', 'Nourish', 'Nourish', 'Stampeding Kodo', 'Stampeding Kodo', 'Emperor Thaurissan', 'Sylvanas Windrunner', 'The Curator', 'Ragnaros the Firelord', ""Y'Shaarj, Rage Unbound"", 'Arcane Giant', 'Arcane Giant']","['EX1_169', 'EX1_169', 'AT_037', 'AT_037', 'LOE_115', 'LOE_115', 'CS2_013', 'CS2_013', 'EX1_154', 'EX1_154', 'OG_047', 'OG_047', 'KAR_114', 'OG_044', 'OG_202', 'CS2_012', 'CS2_012', 'EX1_284', 'EX1_284', 'EX1_164', 'EX1_164', 'NEW1_041', 'NEW1_041', 'BRM_028', 'EX1_016', 'KAR_061', 'EX1_298', 'OG_042', 'KAR_711', 'KAR_711']"
2016,10,11,2,1006228,791,47.41,MALY_DRUID,"['Innervate', 'Innervate', 'Moonfire', 'Moonfire', 'Living Roots', 'Living Roots', 'Raven Idol', 'Raven Idol', 'Wild Growth', 'Wild Growth', 'Wrath', 'Wrath', 'Feral Rage', 'Feral Rage', 'Fandral Staghelm', 'Mire Keeper', 'Mire Keeper', 'Swipe', 'Swipe', 'Azure Drake', 'Azure Drake', 'Nourish', 'Nourish', 'Emperor Thaurissan', 'Gadgetzan Auctioneer', 'Moonglade Portal', 'Malygos', ""Yogg-Saron, Hope's End"", 'Arcane Giant', 'Arcane Giant']","['EX1_169', 'EX1_169', 'CS2_008', 'CS2_008', 'AT_037', 'AT_037', 'LOE_115', 'LOE_115', 'CS2_013', 'CS2_013', 'EX1_154', 'EX1_154', 'OG_047', 'OG_047', 'OG_044', 'OG_202', 'OG_202', 'CS2_012', 'CS2_012', 'EX1_284', 'EX1_284', 'EX1_164', 'EX1_164', 'BRM_028', 'EX1_095', 'KAR_075', 'EX1_563', 'OG_134', 'KAR_711', 'KAR_711']"
2016,10,11,2,14835362,333,45.35,TOKEN_DRUID,"['Innervate', 'Innervate', 'Moonfire', 'Moonfire', 'Living Roots', 'Living Roots', 'Raven Idol', 'Raven Idol', 'Power of the Wild', 'Wild Growth', 'Wild Growth', 'Wrath', 'Wrath', 'Feral Rage', 'Mulch', 'Fandral Staghelm', 'Mire Keeper', 'Swipe', 'Swipe', 'Violet Teacher', 'Violet Teacher', 'Azure Drake', 'Azure Drake', 'Harrison Jones', 'Nourish', 'Emperor Thaurissan', 'Malygos', ""Yogg-Saron, Hope's End"", 'Arcane Giant', 'Arcane Giant']","['EX1_169', 'EX1_169', 'CS2_008', 'CS2_008', 'AT_037', 'AT_037', 'LOE_115', 'LOE_115', 'EX1_160', 'CS2_013', 'CS2_013', 'EX1_154', 'EX1_154', 'OG_047', 'AT_044', 'OG_044', 'OG_202', 'CS2_012', 'CS2_012', 'NEW1_026', 'NEW1_026', 'EX1_284', 'EX1_284', 'EX1_558', 'EX1_164', 'BRM_028', 'EX1_563', 'OG_134', 'KAR_711', 'KAR_711']"
2016,10,11,2,10116099,365,44.66,TOKEN_DRUID,"['Innervate', 'Innervate', 'Living Roots', 'Living Roots', 'Raven Idol', 'Raven Idol', 'Bloodmage Thalnos', 'Power of the Wild', 'Power of the Wild', 'Wild Growth', 'Wild Growth', 'Wrath', 'Wrath', 'Feral Rage', 'Mulch', 'Fandral Staghelm', 'Mire Keeper', 'Swipe', 'Swipe', 'Violet Teacher', 'Violet Teacher', 'Azure Drake', 'Azure Drake', 'Harrison Jones', 'Nourish', 'Moonglade Portal', 'Ancient of War', 'Ancient of War', 'Arcane Giant', 'Arcane Giant']","['EX1_169', 'EX1_169', 'AT_037', 'AT_037', 'LOE_115', 'LOE_115', 'EX1_012', 'EX1_160', 'EX1_160', 'CS2_013', 'CS2_013', 'EX1_154', 'EX1_154', 'OG_047', 'AT_044', 'OG_044', 'OG_202', 'CS2_012', 'CS2_012', 'NEW1_026', 'NEW1_026', 'EX1_284', 'EX1_284', 'EX1_558', 'EX1_164', 'KAR_075', 'EX1_178', 'EX1_178', 'KAR_711', 'KAR_711']"
2016,10,11,3,13159394,165,64.85,SECRET_HUNTER,"['Secretkeeper', 'Secretkeeper', 'Tracking', 'Tracking', 'Cat Trick', 'Cat Trick', 'Explosive Trap', 'Freezing Trap', 'Freezing Trap', 'Kindly Grandmother', 'Kindly Grandmother', 'Quick Shot', 'Quick Shot', 'Snake Trap', 'Snipe', 'Snipe', 'Animal Companion', 'Animal Companion', 'Cloaked Huntress', 'Cloaked Huntress', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Kill Command', 'Kill Command', 'Barnes', 'Tundra Rhino', 'Savannah Highmane', 'Savannah Highmane', 'Sylvanas Windrunner', 'Ragnaros the Firelord']","['EX1_080', 'EX1_080', 'DS1_184', 'DS1_184', 'KAR_004', 'KAR_004', 'EX1_610', 'EX1_611', 'EX1_611', 'KAR_005', 'KAR_005', 'BRM_013', 'BRM_013', 'EX1_554', 'EX1_609', 'EX1_609', 'NEW1_031', 'NEW1_031', 'KAR_006', 'KAR_006', 'EX1_536', 'EX1_536', 'EX1_539', 'EX1_539', 'KAR_114', 'DS1_178', 'EX1_534', 'EX1_534', 'EX1_016', 'EX1_298']"
2016,10,11,3,11378871,214,59.81,SECRET_HUNTER,"['Argent Squire', 'Argent Squire', 'Fiery Bat', ""Hunter's Mark"", 'Secretkeeper', 'Secretkeeper', 'Tracking', 'Tracking', 'Cat Trick', 'Cat Trick', 'Explosive Trap', 'Explosive Trap', 'Freezing Trap', 'Freezing Trap', 'Kindly Grandmother', 'Kindly Grandmother', 'Quick Shot', 'Quick Shot', 'Snake Trap', 'Argent Horserider', 'Argent Horserider', 'Cloaked Huntress', 'Cloaked Huntress', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Kill Command', 'Kill Command', 'Unleash the Hounds', 'Unleash the Hounds', 'Reckless Rocketeer']","['EX1_008', 'EX1_008', 'OG_179', 'CS2_084', 'EX1_080', 'EX1_080', 'DS1_184', 'DS1_184', 'KAR_004', 'KAR_004', 'EX1_610', 'EX1_610', 'EX1_611', 'EX1_611', 'KAR_005', 'KAR_005', 'BRM_013', 'BRM_013', 'EX1_554', 'AT_087', 'AT_087', 'KAR_006', 'KAR_006', 'EX1_536', 'EX1_536', 'EX1_539', 'EX1_539', 'EX1_538', 'EX1_538', 'CS2_213']"
2016,10,11,3,358015,963,58.36,SECRET_HUNTER,"['Secretkeeper', 'Secretkeeper', 'Tracking', 'Bear Trap', 'Cat Trick', 'Cat Trick', 'Explosive Trap', 'Explosive Trap', 'Freezing Trap', 'Freezing Trap', ""King's Elekk"", ""King's Elekk"", 'Quick Shot', 'Snake Trap', 'Snipe', 'Snipe', 'Animal Companion', 'Animal Companion', 'Cloaked Huntress', 'Cloaked Huntress', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Barnes', 'Azure Drake', 'Azure Drake', 'Savannah Highmane', 'Savannah Highmane', 'Call of the Wild', 'Call of the Wild', 'Ragnaros the Firelord']","['EX1_080', 'EX1_080', 'DS1_184', 'AT_060', 'KAR_004', 'KAR_004', 'EX1_610', 'EX1_610', 'EX1_611', 'EX1_611', 'AT_058', 'AT_058', 'BRM_013', 'EX1_554', 'EX1_609', 'EX1_609', 'NEW1_031', 'NEW1_031', 'KAR_006', 'KAR_006', 'EX1_536', 'EX1_536', 'KAR_114', 'EX1_284', 'EX1_284', 'EX1_534', 'EX1_534', 'OG_211', 'OG_211', 'EX1_298']"
2016,10,11,3,1372620,1098,58.11,SECRET_HUNTER,"['Secretkeeper', 'Secretkeeper', 'Tracking', 'Bear Trap', 'Cat Trick', 'Cat Trick', 'Explosive Trap', 'Explosive Trap', 'Freezing Trap', 'Freezing Trap', 'Quick Shot', 'Quick Shot', 'Snake Trap', 'Snipe', 'Snipe', 'Animal Companion', 'Animal Companion', 'Cloaked Huntress', 'Cloaked Huntress', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Barnes', 'Azure Drake', 'Azure Drake', 'Savannah Highmane', 'Savannah Highmane', 'The Curator', 'Call of the Wild', 'Call of the Wild', 'Ragnaros the Firelord']","['EX1_080', 'EX1_080', 'DS1_184', 'AT_060', 'KAR_004', 'KAR_004', 'EX1_610', 'EX1_610', 'EX1_611', 'EX1_611', 'BRM_013', 'BRM_013', 'EX1_554', 'EX1_609', 'EX1_609', 'NEW1_031', 'NEW1_031', 'KAR_006', 'KAR_006', 'EX1_536', 'EX1_536', 'KAR_114', 'EX1_284', 'EX1_284', 'EX1_534', 'EX1_534', 'KAR_061', 'OG_211', 'OG_211', 'EX1_298']"
2016,10,11,3,320306,274,57.30,MIDRANGE_HUNTER,"['Fiery Bat', 'Fiery Bat', 'Freezing Trap', 'Huge Toad', 'Huge Toad', 'Kindly Grandmother', 'Kindly Grandmother', ""King's Elekk"", ""King's Elekk"", 'Quick Shot', 'Quick Shot', 'Animal Companion', 'Animal Companion', 'Deadly Shot', 'Deadly Shot', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Kill Command', 'Kill Command', 'Unleash the Hounds', 'Barnes', 'Houndmaster', 'Infested Wolf', 'Infested Wolf', 'Tundra Rhino', 'Savannah Highmane', 'Savannah Highmane', 'Call of the Wild', 'Call of the Wild', 'Ragnaros the Firelord']","['OG_179', 'OG_179', 'EX1_611', 'LOE_046', 'LOE_046', 'KAR_005', 'KAR_005', 'AT_058', 'AT_058', 'BRM_013', 'BRM_013', 'NEW1_031', 'NEW1_031', 'EX1_617', 'EX1_617', 'EX1_536', 'EX1_536', 'EX1_539', 'EX1_539', 'EX1_538', 'KAR_114', 'DS1_070', 'OG_216', 'OG_216', 'DS1_178', 'EX1_534', 'EX1_534', 'OG_211', 'OG_211', 'EX1_298']"
2016,10,11,3,1752729,365,56.99,MIDRANGE_HUNTER,"['Fiery Bat', 'Fiery Bat', 'Huge Toad', 'Huge Toad', 'Kindly Grandmother', 'Kindly Grandmother', ""King's Elekk"", ""King's Elekk"", 'Quick Shot', 'Quick Shot', 'Animal Companion', 'Animal Companion', 'Deadly Shot', 'Deadly Shot', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Kill Command', 'Kill Command', 'Unleash the Hounds', 'Unleash the Hounds', 'Barnes', 'Houndmaster', 'Infested Wolf', 'Infested Wolf', 'Tundra Rhino', 'Savannah Highmane', 'Savannah Highmane', 'Call of the Wild', 'Call of the Wild', 'Ragnaros the Firelord']","['OG_179', 'OG_179', 'LOE_046', 'LOE_046', 'KAR_005', 'KAR_005', 'AT_058', 'AT_058', 'BRM_013', 'BRM_013', 'NEW1_031', 'NEW1_031', 'EX1_617', 'EX1_617', 'EX1_536', 'EX1_536', 'EX1_539', 'EX1_539', 'EX1_538', 'EX1_538', 'KAR_114', 'DS1_070', 'OG_216', 'OG_216', 'DS1_178', 'EX1_534', 'EX1_534', 'OG_211', 'OG_211', 'EX1_298']"
2016,10,11,3,15375441,275,56.36,SECRET_HUNTER,"['Secretkeeper', 'Secretkeeper', 'Tracking', 'Tracking', 'Cat Trick', 'Cat Trick', 'Freezing Trap', 'Freezing Trap', 'Kindly Grandmother', 'Kindly Grandmother', 'Quick Shot', 'Quick Shot', 'Snake Trap', 'Snipe', 'Snipe', 'Animal Companion', 'Animal Companion', 'Cloaked Huntress', 'Cloaked Huntress', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Kill Command', 'Kill Command', 'Barnes', 'Harrison Jones', 'Tundra Rhino', 'Savannah Highmane', 'Savannah Highmane', 'Sylvanas Windrunner', 'Ragnaros the Firelord']","['EX1_080', 'EX1_080', 'DS1_184', 'DS1_184', 'KAR_004', 'KAR_004', 'EX1_611', 'EX1_611', 'KAR_005', 'KAR_005', 'BRM_013', 'BRM_013', 'EX1_554', 'EX1_609', 'EX1_609', 'NEW1_031', 'NEW1_031', 'KAR_006', 'KAR_006', 'EX1_536', 'EX1_536', 'EX1_539', 'EX1_539', 'KAR_114', 'EX1_558', 'DS1_178', 'EX1_534', 'EX1_534', 'EX1_016', 'EX1_298']"
2016,10,11,3,11926411,703,56.19,SECRET_HUNTER,"['Argent Squire', 'Argent Squire', ""Hunter's Mark"", 'Secretkeeper', 'Secretkeeper', 'Tracking', 'Tracking', 'Cat Trick', 'Cat Trick', 'Explosive Trap', 'Explosive Trap', 'Freezing Trap', 'Freezing Trap', 'Kindly Grandmother', 'Kindly Grandmother', 'Quick Shot', 'Quick Shot', 'Snake Trap', 'Argent Horserider', 'Argent Horserider', 'Cloaked Huntress', 'Cloaked Huntress', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Kill Command', 'Kill Command', 'Unleash the Hounds', 'Unleash the Hounds', 'Barnes', 'Leeroy Jenkins']","['EX1_008', 'EX1_008', 'CS2_084', 'EX1_080', 'EX1_080', 'DS1_184', 'DS1_184', 'KAR_004', 'KAR_004', 'EX1_610', 'EX1_610', 'EX1_611', 'EX1_611', 'KAR_005', 'KAR_005', 'BRM_013', 'BRM_013', 'EX1_554', 'AT_087', 'AT_087', 'KAR_006', 'KAR_006', 'EX1_536', 'EX1_536', 'EX1_539', 'EX1_539', 'EX1_538', 'EX1_538', 'KAR_114', 'EX1_116']"
2016,10,11,3,10560434,339,54.28,MIDRANGE_HUNTER,"['Argent Squire', 'Fiery Bat', 'Fiery Bat', 'Tracking', 'Dire Wolf Alpha', 'Huge Toad', 'Huge Toad', 'Kindly Grandmother', 'Kindly Grandmother', 'Quick Shot', 'Quick Shot', 'Animal Companion', 'Animal Companion', 'Argent Horserider', 'Deadly Shot', 'Eaglehorn Bow', 'Kill Command', 'Kill Command', 'Unleash the Hounds', 'Unleash the Hounds', 'Barnes', 'Houndmaster', 'Houndmaster', 'Infested Wolf', 'Infested Wolf', 'Tundra Rhino', 'Savannah Highmane', 'Savannah Highmane', 'Call of the Wild', 'Ragnaros the Firelord']","['EX1_008', 'OG_179', 'OG_179', 'DS1_184', 'EX1_162', 'LOE_046', 'LOE_046', 'KAR_005', 'KAR_005', 'BRM_013', 'BRM_013', 'NEW1_031', 'NEW1_031', 'AT_087', 'EX1_617', 'EX1_536', 'EX1_539', 'EX1_539', 'EX1_538', 'EX1_538', 'KAR_114', 'DS1_070', 'DS1_070', 'OG_216', 'OG_216', 'DS1_178', 'EX1_534', 'EX1_534', 'OG_211', 'EX1_298']"
2016,10,11,3,10700444,3696,52.73,SECRET_HUNTER,"['Argent Squire', 'Argent Squire', 'Fiery Bat', ""Hunter's Mark"", 'Secretkeeper', 'Secretkeeper', 'Tracking', 'Tracking', 'Cat Trick', 'Cat Trick', 'Explosive Trap', 'Explosive Trap', 'Freezing Trap', 'Freezing Trap', 'Kindly Grandmother', 'Kindly Grandmother', 'Quick Shot', 'Quick Shot', 'Snake Trap', 'Argent Horserider', 'Argent Horserider', 'Cloaked Huntress', 'Cloaked Huntress', 'Eaglehorn Bow', 'Eaglehorn Bow', 'Kill Command', 'Kill Command', 'Unleash the Hounds', 'Unleash the Hounds', 'Leeroy Jenkins']","['EX1_008', 'EX1_008', 'OG_179', 'CS2_084', 'EX1_080', 'EX1_080', 'DS1_184', 'DS1_184', 'KAR_004', 'KAR_004', 'EX1_610', 'EX1_610', 'EX1_611', 'EX1_611', 'KAR_005', 'KAR_005', 'BRM_013', 'BRM_013', 'EX1_554', 'AT_087', 'AT_087', 'KAR_006', 'KAR_006', 'EX1_536', 'EX1_536', 'EX1_539', 'EX1_539', 'EX1_538', 'EX1_538', 'EX1_116']"
2016,10,11,4,8533286,350,58.57,TEMPO_MAGE,"['Arcane Blast', 'Arcane Blast', 'Arcane Missiles', 'Arcane Missiles', 'Babbling Book', 'Mana Wyrm', 'Mana Wyrm', 'Mirror Image', 'Arcane Explosion', 'Bloodmage Thalnos', 'Cult Sorcerer', 'Cult Sorcerer', 'Frostbolt', 'Frostbolt', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Arcane Intellect', 'Arcane Intellect', 'Flamewaker', 'Flamewaker', 'Barnes', 'Fireball', 'Fireball', 'Azure Drake', 'Azure Drake', ""Cabalist's Tome"", 'Emperor Thaurissan', 'Archmage Antonidas', 'Flamestrike', 'Ragnaros the Firelord']","['AT_004', 'AT_004', 'EX1_277', 'EX1_277', 'KAR_009', 'NEW1_012', 'NEW1_012', 'CS2_027', 'CS2_025', 'EX1_012', 'OG_303', 'OG_303', 'CS2_024', 'CS2_024', 'EX1_608', 'EX1_608', 'CS2_023', 'CS2_023', 'BRM_002', 'BRM_002', 'KAR_114', 'CS2_029', 'CS2_029', 'EX1_284', 'EX1_284', 'OG_090', 'BRM_028', 'EX1_559', 'CS2_032', 'EX1_298']"
2016,10,11,4,12607003,765,55.42,TEMPO_MAGE,"['Arcane Blast', 'Arcane Blast', 'Arcane Missiles', 'Arcane Missiles', 'Babbling Book', 'Mana Wyrm', 'Mana Wyrm', 'Bloodmage Thalnos', 'Cult Sorcerer', 'Cult Sorcerer', 'Frostbolt', 'Frostbolt', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Arcane Intellect', 'Arcane Intellect', 'Flamewaker', 'Flamewaker', 'Fireball', 'Fireball', 'Water Elemental', 'Water Elemental', 'Azure Drake', 'Azure Drake', 'Faceless Summoner', 'Faceless Summoner', 'Firelands Portal', 'Firelands Portal', 'Flamestrike', 'Ragnaros the Firelord']","['AT_004', 'AT_004', 'EX1_277', 'EX1_277', 'KAR_009', 'NEW1_012', 'NEW1_012', 'EX1_012', 'OG_303', 'OG_303', 'CS2_024', 'CS2_024', 'EX1_608', 'EX1_608', 'CS2_023', 'CS2_023', 'BRM_002', 'BRM_002', 'CS2_029', 'CS2_029', 'CS2_033', 'CS2_033', 'EX1_284', 'EX1_284', 'OG_207', 'OG_207', 'KAR_076', 'KAR_076', 'CS2_032', 'EX1_298']"
2016,10,11,4,11309558,247,55.06,TEMPO_MAGE,"['Arcane Blast', 'Arcane Blast', 'Arcane Missiles', 'Arcane Missiles', 'Babbling Book', 'Mana Wyrm', 'Mana Wyrm', 'Mirror Image', 'Arcane Explosion', 'Bloodmage Thalnos', 'Cult Sorcerer', 'Cult Sorcerer', 'Frostbolt', 'Frostbolt', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Acolyte of Pain', 'Arcane Intellect', 'Arcane Intellect', 'Flamewaker', 'Flamewaker', 'Barnes', 'Fireball', 'Fireball', 'Azure Drake', 'Azure Drake', ""Cabalist's Tome"", 'Emperor Thaurissan', 'Archmage Antonidas', 'Ragnaros the Firelord']","['AT_004', 'AT_004', 'EX1_277', 'EX1_277', 'KAR_009', 'NEW1_012', 'NEW1_012', 'CS2_027', 'CS2_025', 'EX1_012', 'OG_303', 'OG_303', 'CS2_024', 'CS2_024', 'EX1_608', 'EX1_608', 'EX1_007', 'CS2_023', 'CS2_023', 'BRM_002', 'BRM_002', 'KAR_114', 'CS2_029', 'CS2_029', 'EX1_284', 'EX1_284', 'OG_090', 'BRM_028', 'EX1_559', 'EX1_298']"
2016,10,11,4,11490082,740,54.86,TEMPO_MAGE,"['Arcane Blast', 'Arcane Blast', 'Arcane Missiles', 'Arcane Missiles', 'Babbling Book', 'Mana Wyrm', 'Mana Wyrm', 'Mirror Image', 'Arcane Explosion', 'Bloodmage Thalnos', 'Cult Sorcerer', 'Cult Sorcerer', 'Frostbolt', 'Frostbolt', ""Sorcerer's Apprentice"", ""Sorcerer's Apprentice"", 'Arcane Intellect', 'Arcane Intellect', 'Flamewaker', 'Flamewaker', 'Barnes', 'Fireball', 'Fireball', 'Azure Drake', 'Azure Drake', ""Cabalist's Tome"", 'Emperor Thaurissan', 'Archmage Antonidas', 'Ragnaros the Firelord', 'Rhonin']","['AT_004', 'AT_004', 'EX1_277', 'EX1_277', 'KAR_009', 'NEW1_012', 'NEW1_012', 'CS2_027', 'CS2_025', 'EX1_012', 'OG_303', 'OG_303', 'CS2_024', 'CS2_024', 'EX1_608', 'EX1_608', 'CS2_023', 'CS2_023', 'BRM_002', 'BRM_002', 'KAR_114', 'CS2_029', 'CS2_029', 'EX1_284', 'EX1_284', 'OG_090', 'BRM_028', 'EX1_559', 'EX1_298', 'AT_009']"
